timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133300110,1117,HTTP Request,200,OK,ThreadFoodpanda 1-8,text,true,,61065,119,42,42,https://www.foodpanda.com/,1108,0,158
1695133300208,1286,HTTP Request,200,OK,ThreadFoodpanda 1-11,text,true,,61065,119,50,50,https://www.foodpanda.com/,1281,0,60
1695133300306,1508,HTTP Request,200,OK,ThreadFoodpanda 1-14,text,true,,61065,119,59,59,https://www.foodpanda.com/,1504,0,24
1695133300471,1769,HTTP Request,200,OK,ThreadFoodpanda 1-19,text,true,,61065,119,72,72,https://www.foodpanda.com/,1764,0,18
1695133300339,1908,HTTP Request,200,OK,ThreadFoodpanda 1-15,text,true,,61065,119,72,72,https://www.foodpanda.com/,1683,0,20
1695133299968,2459,HTTP Request,200,OK,ThreadFoodpanda 1-2,text,true,,61065,119,78,78,https://www.foodpanda.com/,2452,0,299
1695133300010,2915,HTTP Request,200,OK,ThreadFoodpanda 1-5,text,true,,61065,119,93,93,https://www.foodpanda.com/,2903,0,453
1695133301195,1884,HTTP Request,200,OK,ThreadFoodpanda 1-41,text,true,,61065,119,97,97,https://www.foodpanda.com/,1855,0,16
1695133300998,2264,HTTP Request,200,OK,ThreadFoodpanda 1-35,text,true,,61065,119,103,103,https://www.foodpanda.com/,2259,0,249
1695133300802,2650,HTTP Request,200,OK,ThreadFoodpanda 1-29,text,true,,61065,119,109,109,https://www.foodpanda.com/,1906,0,16
1695133300570,2980,HTTP Request,200,OK,ThreadFoodpanda 1-22,text,true,,61065,119,112,112,https://www.foodpanda.com/,2974,0,17
1695133301394,2350,HTTP Request,200,OK,ThreadFoodpanda 1-47,text,true,,61065,119,117,117,https://www.foodpanda.com/,2341,0,16
1695133300143,3778,HTTP Request,200,OK,ThreadFoodpanda 1-9,text,true,,61065,119,123,123,https://www.foodpanda.com/,3773,0,124
1695133301657,2467,HTTP Request,200,OK,ThreadFoodpanda 1-55,text,true,,61065,119,129,129,https://www.foodpanda.com/,2461,0,17
1695133301031,3309,HTTP Request,200,OK,ThreadFoodpanda 1-36,text,true,,61065,119,136,136,https://www.foodpanda.com/,3295,0,17
1695133300274,4261,HTTP Request,200,OK,ThreadFoodpanda 1-13,text,true,,61065,119,142,142,https://www.foodpanda.com/,4256,0,20
1695133302154,2530,HTTP Request,200,OK,ThreadFoodpanda 1-70,text,true,,61065,119,146,146,https://www.foodpanda.com/,2524,0,18
1695133301161,3774,HTTP Request,200,OK,ThreadFoodpanda 1-40,text,true,,61065,119,150,150,https://www.foodpanda.com/,3769,0,24
1695133302353,2765,HTTP Request,200,OK,ThreadFoodpanda 1-76,text,true,,61065,119,150,150,https://www.foodpanda.com/,2724,0,18
1695133301128,4224,HTTP Request,200,OK,ThreadFoodpanda 1-39,text,true,,61065,119,150,150,https://www.foodpanda.com/,4219,0,245
1695133301559,3925,HTTP Request,200,OK,ThreadFoodpanda 1-52,text,true,,61065,119,150,150,https://www.foodpanda.com/,3920,0,17
1695133303262,2442,HTTP Request,200,OK,ThreadFoodpanda 1-35,text,true,,61065,119,150,150,https://www.foodpanda.com/,2435,0,0
